datetime,temperature,humidity,co2
2025-01-14 18:45:00.00,25.9,51.8,699.7
2025-01-14 18:46:00.00,25.7,51.3,692.3
2025-01-14 18:47:00.00,25.6,51.3,665.0
2025-01-14 18:48:00.00,25.8,51.7,657.6
2025-01-14 18:49:00.00,25.8,51.6,635.0
2025-01-14 18:50:00.00,25.8,52.5,646.7
2025-01-14 18:51:00.00,25.6,53.3,673.7
2025-01-14 18:52:00.00,25.3,52.8,691.5
2025-01-14 18:53:00.00,25.6,53.3,692.4
2025-01-14 18:54:00.00,25.5,53.5,654.7
2025-01-14 18:55:00.00,25.3,52.9,664.8
2025-01-14 18:56:00.00,25.6,52.9,685.3
2025-01-14 18:57:00.00,25.5,54.0,648.2
2025-01-14 18:58:00.00,25.7,54.4,652.5
2025-01-14 18:59:00.00,25.7,54.3,636.2
2025-01-14 19:00:00.00,25.8,53.1,656.8
2025-01-14 19:01:00.00,25.8,52.7,670.9
2025-01-14 19:02:00.00,26.1,52.3,663.6
2025-01-14 19:03:00.00,26.0,51.5,683.4
2025-01-14 19:04:00.00,26.1,51.9,684.5
2025-01-14 19:05:00.00,26.0,51.0,675.1
2025-01-14 19:06:00.00,26.0,51.3,651.0
2025-01-14 19:07:00.00,26.0,51.5,659.1
2025-01-14 19:08:00.00,26.1,50.5,669.5
2025-01-14 19:09:00.00,26.1,50.1,674.7
2025-01-14 19:10:00.00,26.1,50.5,662.4
2025-01-14 19:11:00.00,26.1,51.3,644.9
2025-01-14 19:12:00.00,26.0,51.6,662.0
2025-01-14 19:13:00.00,26.3,50.9,640.1
2025-01-14 19:14:00.00,26.5,50.7,620.9
2025-01-14 19:15:00.00,26.7,51.0,640.8
2025-01-14 19:16:00.00,26.6,51.3,672.0
2025-01-14 19:17:00.00,26.7,51.1,628.3
2025-01-14 19:18:00.00,26.6,51.0,618.0
2025-01-14 19:19:00.00,26.5,50.4,608.2
2025-01-14 19:20:00.00,26.4,50.1,636.3
2025-01-14 19:21:00.00,26.5,50.8,634.2
2025-01-14 19:22:00.00,26.4,51.0,643.5
2025-01-14 19:23:00.00,26.4,51.3,651.8
2025-01-14 19:24:00.00,26.4,51.2,613.7
2025-01-14 19:25:00.00,26.5,52.6,571.4
2025-01-14 19:26:00.00,26.4,52.8,616.8
2025-01-14 19:27:00.00,26.6,52.9,638.4
2025-01-14 19:28:00.00,26.6,53.9,627.7
2025-01-14 19:29:00.00,26.3,53.0,652.2
2025-01-14 19:30:00.00,26.2,52.8,671.2
2025-01-14 19:31:00.00,26.3,53.3,635.8
2025-01-14 19:32:00.00,26.4,53.1,603.7
2025-01-14 19:33:00.00,26.2,52.7,634.2
2025-01-14 19:34:00.00,25.7,53.7,654.4
2025-01-14 19:35:00.00,26.0,53.8,660.5
2025-01-14 19:36:00.00,26.1,53.1,641.8
2025-01-14 19:37:00.00,25.9,52.7,647.7
2025-01-14 19:38:00.00,25.9,53.3,645.4
2025-01-14 19:39:00.00,25.8,53.5,666.7
2025-01-14 19:40:00.00,25.5,54.3,650.9
2025-01-14 19:41:00.00,25.4,54.4,661.8
2025-01-14 19:42:00.00,25.6,53.9,646.4
2025-01-14 19:43:00.00,25.5,55.0,667.0
2025-01-14 19:44:00.00,25.5,53.9,683.0
2025-01-14 19:45:00.00,25.1,54.3,711.1
2025-01-14 19:46:00.00,25.4,53.4,673.6
2025-01-14 19:47:00.00,25.4,53.6,671.1
2025-01-14 19:48:00.00,25.4,52.9,685.7
2025-01-14 19:49:00.00,25.4,53.0,700.5
2025-01-14 19:50:00.00,25.4,53.5,642.7
2025-01-14 19:51:00.00,25.2,54.3,655.7
2025-01-14 19:52:00.00,25.1,53.6,631.5
2025-01-14 19:53:00.00,25.3,54.9,657.3
2025-01-14 19:54:00.00,25.4,54.4,650.8
2025-01-14 19:55:00.00,25.6,53.6,699.0
2025-01-14 19:56:00.00,25.7,54.4,664.3
2025-01-14 19:57:00.00,25.8,54.4,641.9
2025-01-14 19:58:00.00,25.8,55.4,617.5
2025-01-14 19:59:00.00,25.7,55.4,612.5
2025-01-14 20:00:00.00,26.2,54.9,602.2
2025-01-14 20:01:00.00,26.7,54.4,563.7
2025-01-14 20:02:00.00,27.3,53.6,562.9
2025-01-14 20:03:00.00,27.3,52.8,534.5
2025-01-14 20:04:00.00,27.7,52.2,529.2
2025-01-14 20:05:00.00,28.0,50.8,544.3
2025-01-14 20:06:00.00,28.3,50.0,556.7
2025-01-14 20:07:00.00,28.4,49.0,546.0
2025-01-14 20:08:00.00,28.7,48.1,549.7
2025-01-14 20:09:00.00,29.2,47.0,516.1
2025-01-14 20:10:00.00,29.4,46.7,491.0
2025-01-14 20:11:00.00,29.8,46.8,501.8
2025-01-14 20:12:00.00,29.9,45.9,528.7
2025-01-14 20:13:00.00,29.9,45.2,528.5
2025-01-14 20:14:00.00,29.7,45.4,535.9
2025-01-14 20:15:00.00,30.2,45.1,525.1
2025-01-14 20:16:00.00,30.4,43.8,545.8
2025-01-14 20:17:00.00,30.7,44.5,545.4
2025-01-14 20:18:00.00,30.4,45.0,567.9
2025-01-14 20:19:00.00,30.8,46.4,537.5
2025-01-14 20:20:00.00,30.9,45.8,553.5
2025-01-14 20:21:00.00,31.3,45.3,538.6
2025-01-14 20:22:00.00,31.1,46.3,522.1
2025-01-14 20:23:00.00,30.9,45.3,532.8
2025-01-14 20:24:00.00,31.0,45.3,520.8
2025-01-14 20:25:00.00,31.4,45.5,520.8
2025-01-14 20:26:00.00,31.5,45.6,514.9
2025-01-14 20:27:00.00,31.4,45.3,517.3
2025-01-14 20:28:00.00,31.5,45.3,496.2
2025-01-14 20:29:00.00,31.7,44.7,511.6
2025-01-14 20:30:00.00,31.3,44.9,537.6
2025-01-14 20:31:00.00,31.2,44.6,528.3
2025-01-14 20:32:00.00,31.0,44.1,509.4
2025-01-14 20:33:00.00,30.8,44.2,516.7
2025-01-14 20:34:00.00,30.6,45.4,524.0
2025-01-14 20:35:00.00,31.0,45.4,501.3
2025-01-14 20:36:00.00,31.2,44.3,499.0
2025-01-14 20:37:00.00,30.8,43.5,516.9
2025-01-14 20:38:00.00,31.0,42.2,541.7
2025-01-14 20:39:00.00,31.0,42.8,542.0
2025-01-14 20:40:00.00,31.2,43.3,532.0
2025-01-14 20:41:00.00,31.4,44.6,518.5
2025-01-14 20:42:00.00,31.5,44.6,535.2
2025-01-14 20:43:00.00,32.1,45.2,521.1
2025-01-14 20:44:00.00,32.2,44.9,549.5
2025-01-14 20:45:00.00,32.3,45.4,536.6
2025-01-14 20:46:00.00,32.4,46.1,531.9
2025-01-14 20:47:00.00,32.3,45.2,550.8
2025-01-14 20:48:00.00,32.5,45.7,539.3
2025-01-14 20:49:00.00,32.6,44.8,523.8
2025-01-14 20:50:00.00,32.6,45.1,535.3
2025-01-14 20:51:00.00,32.7,45.1,529.5
2025-01-14 20:52:00.00,32.2,44.9,520.8
2025-01-14 20:53:00.00,32.0,45.7,535.4
2025-01-14 20:54:00.00,31.9,45.3,520.3
2025-01-14 20:55:00.00,31.8,44.9,533.9
2025-01-14 20:56:00.00,31.7,44.2,528.6
2025-01-14 20:57:00.00,31.3,44.8,544.2
2025-01-14 20:58:00.00,31.7,45.1,528.1
2025-01-14 20:59:00.00,32.1,45.2,511.1
2025-01-14 21:00:00.00,32.1,45.1,493.1
2025-01-14 21:01:00.00,31.9,45.1,510.4
2025-01-14 21:02:00.00,31.8,44.0,516.1
2025-01-14 21:03:00.00,31.5,43.0,497.5
2025-01-14 21:04:00.00,31.2,42.9,507.4
2025-01-14 21:05:00.00,31.6,43.6,509.4
2025-01-14 21:06:00.00,31.6,43.2,524.2
2025-01-14 21:07:00.00,31.8,43.7,508.9
2025-01-14 21:08:00.00,31.5,42.8,517.9
2025-01-14 21:09:00.00,31.6,43.3,509.4
2025-01-14 21:10:00.00,31.8,43.3,510.4
2025-01-14 21:11:00.00,31.5,42.2,512.0
2025-01-14 21:12:00.00,31.4,42.4,518.6
2025-01-14 21:13:00.00,31.4,43.8,516.2
2025-01-14 21:14:00.00,31.2,44.5,524.0
2025-01-14 21:15:00.00,31.3,44.3,525.6
2025-01-14 21:16:00.00,31.2,43.8,507.5
2025-01-14 21:17:00.00,31.1,43.3,483.3
2025-01-14 21:18:00.00,31.3,44.2,507.7
2025-01-14 21:19:00.00,31.2,44.6,505.7
2025-01-14 21:20:00.00,31.3,44.8,488.5
2025-01-14 21:21:00.00,31.3,44.7,515.1
2025-01-14 21:22:00.00,31.0,44.6,524.2
2025-01-14 21:23:00.00,30.8,44.7,509.8
2025-01-14 21:24:00.00,30.5,45.4,502.0
2025-01-14 21:25:00.00,30.7,44.9,493.7
2025-01-14 21:26:00.00,31.0,45.2,497.7
2025-01-14 21:27:00.00,30.6,45.1,519.9
2025-01-14 21:28:00.00,31.0,45.2,530.2
2025-01-14 21:29:00.00,30.8,45.9,531.9
2025-01-14 21:30:00.00,31.2,45.1,544.9
2025-01-14 21:31:00.00,31.4,44.4,551.4
2025-01-14 21:32:00.00,31.0,44.2,545.2
2025-01-14 21:33:00.00,31.5,44.1,547.7
2025-01-14 21:34:00.00,31.1,43.3,553.4
2025-01-14 21:35:00.00,31.4,43.1,568.7
2025-01-14 21:36:00.00,31.3,43.5,573.5
2025-01-14 21:37:00.00,31.1,42.9,578.8
2025-01-14 21:38:00.00,30.9,43.7,569.6
2025-01-14 21:39:00.00,31.1,43.6,548.2
2025-01-14 21:40:00.00,31.6,42.7,543.5
2025-01-14 21:41:00.00,31.6,42.9,540.7
2025-01-14 21:42:00.00,31.2,43.6,518.9
2025-01-14 21:43:00.00,31.3,43.7,524.6
2025-01-14 21:44:00.00,31.1,43.0,538.8
2025-01-14 21:45:00.00,31.2,42.5,546.7
2025-01-14 21:46:00.00,31.6,42.2,563.2
2025-01-14 21:47:00.00,31.5,42.5,544.1
2025-01-14 21:48:00.00,31.2,43.2,537.8
2025-01-14 21:49:00.00,31.0,43.6,548.3
2025-01-14 21:50:00.00,30.9,44.2,537.6
2025-01-14 21:51:00.00,30.8,44.2,513.6
2025-01-14 21:52:00.00,31.2,44.4,496.9
2025-01-14 21:53:00.00,31.0,44.5,512.2
2025-01-14 21:54:00.00,30.7,44.2,528.1
2025-01-14 21:55:00.00,31.1,43.7,552.5
2025-01-14 21:56:00.00,31.4,44.0,557.6
2025-01-14 21:57:00.00,31.3,44.4,558.6
2025-01-14 21:58:00.00,31.4,44.0,559.3
2025-01-14 21:59:00.00,31.5,44.5,540.9
2025-01-14 22:00:00.00,31.8,44.6,513.0
2025-01-14 22:01:00.00,31.9,44.6,507.6
2025-01-14 22:02:00.00,31.8,44.9,501.7
2025-01-14 22:03:00.00,31.5,44.6,491.1
2025-01-14 22:04:00.00,31.6,45.0,485.6
2025-01-14 22:05:00.00,31.6,45.0,508.9
2025-01-14 22:06:00.00,31.4,44.9,504.3
2025-01-14 22:07:00.00,31.3,45.1,499.4
2025-01-14 22:08:00.00,31.1,44.6,528.4
2025-01-14 22:09:00.00,31.1,44.5,524.7
2025-01-14 22:10:00.00,30.9,44.9,513.1
2025-01-14 22:11:00.00,30.8,45.0,489.9
2025-01-14 22:12:00.00,30.8,44.7,475.2
2025-01-14 22:13:00.00,30.8,44.4,486.6
2025-01-14 22:14:00.00,30.7,44.5,506.2
2025-01-14 22:15:00.00,30.8,44.7,525.9
2025-01-14 22:16:00.00,30.7,44.7,515.6
2025-01-14 22:17:00.00,30.7,44.7,511.0
2025-01-14 22:18:00.00,31.0,45.3,493.7
2025-01-14 22:19:00.00,31.2,44.3,497.1
2025-01-14 22:20:00.00,31.5,45.2,509.6
2025-01-14 22:21:00.00,31.5,45.3,538.1
2025-01-14 22:22:00.00,31.2,45.1,517.1
2025-01-14 22:23:00.00,31.2,44.8,550.1
2025-01-14 22:24:00.00,31.3,44.4,568.1
2025-01-14 22:25:00.00,31.5,43.9,564.3
2025-01-14 22:26:00.00,31.2,44.8,555.1
2025-01-14 22:27:00.00,30.9,45.7,516.6
2025-01-14 22:28:00.00,31.1,45.7,504.0
2025-01-14 22:29:00.00,31.0,45.6,524.6
2025-01-14 22:30:00.00,31.1,44.9,521.5
2025-01-14 22:31:00.00,30.9,45.7,498.2
2025-01-14 22:32:00.00,31.4,44.4,510.5
2025-01-14 22:33:00.00,31.3,44.2,516.4
2025-01-14 22:34:00.00,31.3,44.5,508.1
2025-01-14 22:35:00.00,31.1,45.4,502.7
2025-01-14 22:36:00.00,31.3,45.4,513.3
2025-01-14 22:37:00.00,31.3,45.8,504.9
2025-01-14 22:38:00.00,31.7,46.7,514.6
2025-01-14 22:39:00.00,31.7,46.2,515.5
2025-01-14 22:40:00.00,31.5,46.2,524.4
2025-01-14 22:41:00.00,31.8,46.7,522.4
2025-01-14 22:42:00.00,31.9,46.4,526.9
2025-01-14 22:43:00.00,31.8,46.2,531.5
2025-01-14 22:44:00.00,32.1,46.8,530.8
2025-01-14 22:45:00.00,32.1,45.8,549.7
2025-01-14 22:46:00.00,32.1,44.7,536.2
2025-01-14 22:47:00.00,32.1,43.8,538.8
2025-01-14 22:48:00.00,31.8,43.8,533.2
2025-01-14 22:49:00.00,31.9,43.8,548.9
2025-01-14 22:50:00.00,31.9,43.5,542.9
2025-01-14 22:51:00.00,31.8,42.0,531.7
2025-01-14 22:52:00.00,32.1,42.4,536.9
2025-01-14 22:53:00.00,32.1,42.7,550.8
2025-01-14 22:54:00.00,32.1,43.3,534.4
2025-01-14 22:55:00.00,32.2,44.0,533.9
2025-01-14 22:56:00.00,32.4,44.8,543.7
2025-01-14 22:57:00.00,32.2,45.4,565.3
2025-01-14 22:58:00.00,32.2,45.8,548.0
2025-01-14 22:59:00.00,32.2,46.6,553.3
2025-01-14 23:00:00.00,32.3,46.7,543.9
2025-01-14 23:01:00.00,32.3,47.5,548.0
2025-01-14 23:02:00.00,32.4,46.8,526.9
2025-01-14 23:03:00.00,32.5,46.4,511.9
2025-01-14 23:04:00.00,32.4,47.7,504.5
2025-01-14 23:05:00.00,32.5,47.9,517.2
2025-01-14 23:06:00.00,32.7,47.0,501.4
2025-01-14 23:07:00.00,32.8,46.0,494.8
2025-01-14 23:08:00.00,32.4,46.2,517.6
2025-01-14 23:09:00.00,32.4,45.9,518.2
2025-01-14 23:10:00.00,32.5,45.0,518.8
2025-01-14 23:11:00.00,32.2,45.5,532.4
2025-01-14 23:12:00.00,32.3,45.1,520.9
2025-01-14 23:13:00.00,32.0,45.6,507.7
2025-01-14 23:14:00.00,32.1,45.6,519.1
2025-01-14 23:15:00.00,31.9,45.0,515.3
2025-01-14 23:16:00.00,32.2,44.2,523.0
2025-01-14 23:17:00.00,31.9,43.3,526.4
2025-01-14 23:18:00.00,31.7,42.4,515.7
2025-01-14 23:19:00.00,31.5,41.9,517.4
2025-01-14 23:20:00.00,31.9,41.3,536.3
2025-01-14 23:21:00.00,31.6,41.7,547.2
2025-01-14 23:22:00.00,31.5,40.5,550.5
2025-01-14 23:23:00.00,31.3,40.6,567.4
2025-01-14 23:24:00.00,31.2,40.7,551.2
2025-01-14 23:25:00.00,31.4,42.1,537.4
2025-01-14 23:26:00.00,31.7,42.4,538.0
2025-01-14 23:27:00.00,31.8,43.4,546.1
2025-01-14 23:28:00.00,32.0,44.0,543.9
2025-01-14 23:29:00.00,32.3,44.3,550.8
2025-01-14 23:30:00.00,32.3,45.1,547.2
2025-01-14 23:31:00.00,31.7,45.9,531.3
2025-01-14 23:32:00.00,31.9,45.3,531.5
2025-01-14 23:33:00.00,31.7,45.5,548.0
2025-01-14 23:34:00.00,32.2,45.9,546.5
2025-01-14 23:35:00.00,32.0,46.9,531.6
2025-01-14 23:36:00.00,32.2,46.4,537.9
2025-01-14 23:37:00.00,31.8,47.1,541.0
2025-01-14 23:38:00.00,31.6,47.8,531.8
2025-01-14 23:39:00.00,31.4,46.8,535.4
2025-01-14 23:40:00.00,31.6,46.6,521.4
2025-01-14 23:41:00.00,31.5,47.0,515.8
2025-01-14 23:42:00.00,31.6,47.1,528.3
2025-01-14 23:43:00.00,31.9,47.5,524.9
2025-01-14 23:44:00.00,31.7,46.4,530.9
2025-01-14 23:45:00.00,31.9,45.8,544.6
2025-01-14 23:46:00.00,32.0,44.7,545.6
2025-01-14 23:47:00.00,31.9,44.7,515.7
2025-01-14 23:48:00.00,31.5,45.2,518.5
2025-01-14 23:49:00.00,31.4,46.0,494.2
2025-01-14 23:50:00.00,31.4,45.1,503.4
2025-01-14 23:51:00.00,31.6,44.8,520.4
2025-01-14 23:52:00.00,31.2,43.9,521.2
2025-01-14 23:53:00.00,30.8,43.9,519.5
2025-01-14 23:54:00.00,30.9,44.7,510.3
2025-01-14 23:55:00.00,30.8,44.3,531.6
2025-01-14 23:56:00.00,31.1,44.4,538.6
2025-01-14 23:57:00.00,31.2,44.9,517.5
2025-01-14 23:58:00.00,30.9,45.9,508.8
2025-01-14 23:59:00.00,31.0,45.3,520.0
2025-01-15 00:00:00.00,31.6,45.8,486.6
2025-01-15 00:01:00.00,31.3,45.3,516.2
2025-01-15 00:02:00.00,31.3,45.4,509.0
2025-01-15 00:03:00.00,31.7,46.0,534.8
2025-01-15 00:04:00.00,31.4,45.9,523.8
2025-01-15 00:05:00.00,31.6,46.3,498.1
2025-01-15 00:06:00.00,32.0,45.8,512.7
2025-01-15 00:07:00.00,32.4,44.9,522.5
2025-01-15 00:08:00.00,32.1,44.3,532.8
2025-01-15 00:09:00.00,31.9,43.1,518.6
2025-01-15 00:10:00.00,31.3,43.0,533.7
2025-01-15 00:11:00.00,31.6,43.5,550.1
2025-01-15 00:12:00.00,31.6,44.3,540.9
2025-01-15 00:13:00.00,31.3,43.6,549.6
2025-01-15 00:14:00.00,31.3,43.2,546.9
2025-01-15 00:15:00.00,31.0,44.7,531.2
2025-01-15 00:16:00.00,30.8,44.4,503.0
2025-01-15 00:17:00.00,30.7,44.5,497.8
2025-01-15 00:18:00.00,30.6,44.4,501.1
2025-01-15 00:19:00.00,30.4,44.2,525.6
2025-01-15 00:20:00.00,30.4,44.1,548.9
2025-01-15 00:21:00.00,30.5,43.3,551.4
2025-01-15 00:22:00.00,30.5,43.1,573.0
2025-01-15 00:23:00.00,30.6,42.8,575.0
2025-01-15 00:24:00.00,30.9,43.3,557.4
2025-01-15 00:25:00.00,30.9,42.2,549.1
2025-01-15 00:26:00.00,30.6,43.2,528.7
2025-01-15 00:27:00.00,30.8,42.9,529.8
2025-01-15 00:28:00.00,30.9,42.8,528.1
2025-01-15 00:29:00.00,30.9,42.8,553.0
2025-01-15 00:30:00.00,31.1,42.5,543.7
2025-01-15 00:31:00.00,31.1,42.4,547.2
2025-01-15 00:32:00.00,31.3,42.4,530.2
2025-01-15 00:33:00.00,31.4,42.1,518.1
2025-01-15 00:34:00.00,31.3,42.5,522.0
2025-01-15 00:35:00.00,31.1,43.0,530.4
2025-01-15 00:36:00.00,31.0,43.4,521.8
2025-01-15 00:37:00.00,31.1,42.8,517.8
2025-01-15 00:38:00.00,31.2,42.7,523.5
2025-01-15 00:39:00.00,31.3,42.9,521.3
2025-01-15 00:40:00.00,31.4,43.3,534.7
2025-01-15 00:41:00.00,31.4,44.0,541.4
2025-01-15 00:42:00.00,31.0,45.0,528.6
2025-01-15 00:43:00.00,31.0,44.0,543.5
2025-01-15 00:44:00.00,30.8,44.3,519.1
2025-01-15 00:45:00.00,30.5,43.5,526.9
2025-01-15 00:46:00.00,30.8,43.3,533.0
2025-01-15 00:47:00.00,30.8,44.3,523.8
2025-01-15 00:48:00.00,30.8,45.0,524.7
2025-01-15 00:49:00.00,31.1,45.2,519.6
2025-01-15 00:50:00.00,30.7,44.8,514.8
2025-01-15 00:51:00.00,31.1,45.3,532.1
2025-01-15 00:52:00.00,31.3,46.0,535.4
2025-01-15 00:53:00.00,31.1,45.6,531.1
2025-01-15 00:54:00.00,31.2,46.6,521.7
2025-01-15 00:55:00.00,31.2,45.2,513.3
2025-01-15 00:56:00.00,31.3,46.0,520.0
2025-01-15 00:57:00.00,31.1,45.5,534.9
2025-01-15 00:58:00.00,31.3,46.1,530.7
2025-01-15 00:59:00.00,31.6,46.5,535.4
2025-01-15 01:00:00.00,31.3,45.7,525.9
2025-01-15 01:01:00.00,31.3,45.8,524.8
2025-01-15 01:02:00.00,31.1,45.8,525.6
2025-01-15 01:03:00.00,31.3,45.7,544.8
2025-01-15 01:04:00.00,31.5,45.7,522.8
2025-01-15 01:05:00.00,31.8,44.5,520.6
2025-01-15 01:06:00.00,31.9,44.3,530.3
2025-01-15 01:07:00.00,31.9,44.4,530.5
2025-01-15 01:08:00.00,31.5,44.1,530.3
2025-01-15 01:09:00.00,31.4,43.9,521.8
2025-01-15 01:10:00.00,31.7,43.7,502.7
2025-01-15 01:11:00.00,32.1,44.3,482.3
2025-01-15 01:12:00.00,32.3,44.9,501.6
2025-01-15 01:13:00.00,32.2,46.1,507.8
2025-01-15 01:14:00.00,32.2,46.3,511.5
2025-01-15 01:15:00.00,32.1,45.6,510.2
2025-01-15 01:16:00.00,32.1,44.7,499.0
2025-01-15 01:17:00.00,32.3,45.6,504.1
2025-01-15 01:18:00.00,32.1,45.7,496.4
2025-01-15 01:19:00.00,32.2,46.6,522.6
2025-01-15 01:20:00.00,32.2,45.6,526.8
2025-01-15 01:21:00.00,32.0,45.8,532.8
2025-01-15 01:22:00.00,31.8,46.5,520.2
2025-01-15 01:23:00.00,32.0,46.2,518.5
2025-01-15 01:24:00.00,31.4,45.4,517.9
2025-01-15 01:25:00.00,31.3,45.4,510.8
2025-01-15 01:26:00.00,31.6,45.4,517.6
2025-01-15 01:27:00.00,31.7,45.1,525.7
2025-01-15 01:28:00.00,31.5,45.9,526.5
2025-01-15 01:29:00.00,31.5,46.0,502.8
2025-01-15 01:30:00.00,31.6,45.4,517.9
2025-01-15 01:31:00.00,31.7,46.2,510.9
2025-01-15 01:32:00.00,31.4,45.7,516.6
2025-01-15 01:33:00.00,31.5,44.7,537.7
2025-01-15 01:34:00.00,31.8,44.5,539.3
2025-01-15 01:35:00.00,31.8,44.9,524.6
2025-01-15 01:36:00.00,31.2,44.8,498.6
2025-01-15 01:37:00.00,31.6,45.5,501.4
2025-01-15 01:38:00.00,31.8,45.2,512.1
2025-01-15 01:39:00.00,32.1,45.2,499.1
2025-01-15 01:40:00.00,32.3,45.4,491.6
2025-01-15 01:41:00.00,32.0,44.9,498.5
2025-01-15 01:42:00.00,32.0,45.8,504.7
2025-01-15 01:43:00.00,31.9,46.1,509.9
2025-01-15 01:44:00.00,31.7,47.3,521.8
2025-01-15 01:45:00.00,31.4,46.8,511.1
2025-01-15 01:46:00.00,31.7,46.6,524.7
2025-01-15 01:47:00.00,31.9,46.1,529.3
2025-01-15 01:48:00.00,32.2,45.7,541.5
2025-01-15 01:49:00.00,31.8,46.3,548.9
2025-01-15 01:50:00.00,31.6,46.2,543.0
2025-01-15 01:51:00.00,31.9,46.9,560.6
2025-01-15 01:52:00.00,31.7,46.6,546.6
2025-01-15 01:53:00.00,31.9,46.0,547.7
2025-01-15 01:54:00.00,31.8,46.3,522.3
2025-01-15 01:55:00.00,31.5,45.2,513.4
2025-01-15 01:56:00.00,31.5,45.2,507.5
2025-01-15 01:57:00.00,31.4,45.7,501.9
2025-01-15 01:58:00.00,31.4,47.0,494.5
2025-01-15 01:59:00.00,31.6,46.4,494.7
2025-01-15 02:00:00.00,31.9,46.2,496.5
2025-01-15 02:01:00.00,32.1,46.3,517.3
2025-01-15 02:02:00.00,31.9,47.3,523.2
2025-01-15 02:03:00.00,31.6,46.4,539.7
2025-01-15 02:04:00.00,31.6,45.7,564.2
2025-01-15 02:05:00.00,31.5,45.8,541.0
2025-01-15 02:06:00.00,31.8,45.8,541.4
2025-01-15 02:07:00.00,31.6,46.0,543.5
2025-01-15 02:08:00.00,31.6,45.0,536.1
2025-01-15 02:09:00.00,31.9,44.6,534.1
2025-01-15 02:10:00.00,32.1,44.2,548.1
2025-01-15 02:11:00.00,31.8,45.0,524.4
2025-01-15 02:12:00.00,32.1,46.2,504.9
2025-01-15 02:13:00.00,31.8,46.3,504.5
2025-01-15 02:14:00.00,31.6,47.5,523.2
2025-01-15 02:15:00.00,31.7,46.5,524.3
2025-01-15 02:16:00.00,31.5,45.5,525.5
2025-01-15 02:17:00.00,31.4,46.3,527.4
2025-01-15 02:18:00.00,31.7,45.8,547.5
2025-01-15 02:19:00.00,31.8,45.9,534.2
2025-01-15 02:20:00.00,31.9,45.6,558.0
2025-01-15 02:21:00.00,31.5,45.4,561.8
2025-01-15 02:22:00.00,31.3,46.4,570.6
2025-01-15 02:23:00.00,31.3,45.9,544.1
2025-01-15 02:24:00.00,31.2,45.7,559.1
2025-01-15 02:25:00.00,31.0,44.9,552.5
2025-01-15 02:26:00.00,31.2,46.7,545.3
2025-01-15 02:27:00.00,31.3,45.7,534.2
2025-01-15 02:28:00.00,31.3,45.2,526.4
2025-01-15 02:29:00.00,31.4,45.6,525.0
2025-01-15 02:30:00.00,31.2,45.4,516.2
2025-01-15 02:31:00.00,31.2,44.5,514.6
2025-01-15 02:32:00.00,31.1,44.4,530.7
2025-01-15 02:33:00.00,31.2,45.4,551.1
2025-01-15 02:34:00.00,31.0,46.1,550.9
2025-01-15 02:35:00.00,31.0,47.0,549.4
2025-01-15 02:36:00.00,31.2,45.9,548.1
2025-01-15 02:37:00.00,31.5,45.6,549.8
2025-01-15 02:38:00.00,31.8,45.8,540.4
2025-01-15 02:39:00.00,31.9,46.2,544.6
2025-01-15 02:40:00.00,31.7,46.9,541.1
2025-01-15 02:41:00.00,31.7,45.5,517.6
2025-01-15 02:42:00.00,31.9,43.6,507.4
2025-01-15 02:43:00.00,31.7,43.7,525.6
2025-01-15 02:44:00.00,32.0,43.6,514.1
2025-01-15 02:45:00.00,32.0,44.6,513.1
2025-01-15 02:46:00.00,31.9,44.6,514.1
2025-01-15 02:47:00.00,32.1,44.9,513.5
2025-01-15 02:48:00.00,31.9,44.6,517.7
2025-01-15 02:49:00.00,31.8,44.8,529.8
2025-01-15 02:50:00.00,31.6,45.7,518.5
2025-01-15 02:51:00.00,31.3,45.1,523.2
2025-01-15 02:52:00.00,31.1,45.9,512.4
2025-01-15 02:53:00.00,30.8,44.5,523.2
2025-01-15 02:54:00.00,30.9,44.4,521.6
2025-01-15 02:55:00.00,30.8,45.8,533.7
2025-01-15 02:56:00.00,30.8,45.1,514.2
2025-01-15 02:57:00.00,30.8,45.7,505.5
2025-01-15 02:58:00.00,31.1,45.8,519.9
2025-01-15 02:59:00.00,31.1,45.7,526.2
2025-01-15 03:00:00.00,31.1,45.5,497.1
2025-01-15 03:01:00.00,31.3,45.3,489.4
2025-01-15 03:02:00.00,31.1,44.6,499.6
2025-01-15 03:03:00.00,31.2,45.0,501.2
2025-01-15 03:04:00.00,31.4,45.1,502.1
2025-01-15 03:05:00.00,31.2,44.9,497.7
2025-01-15 03:06:00.00,31.2,44.2,483.6
2025-01-15 03:07:00.00,31.0,44.1,521.1
2025-01-15 03:08:00.00,31.3,43.3,528.2
2025-01-15 03:09:00.00,31.3,44.0,536.4
2025-01-15 03:10:00.00,31.2,44.2,518.8
2025-01-15 03:11:00.00,31.2,44.3,506.5
2025-01-15 03:12:00.00,31.1,44.5,477.5
2025-01-15 03:13:00.00,30.9,44.9,498.2
2025-01-15 03:14:00.00,30.7,45.0,511.0
2025-01-15 03:15:00.00,30.9,45.9,523.6
2025-01-15 03:16:00.00,31.1,46.2,487.3
2025-01-15 03:17:00.00,31.2,46.5,486.0
2025-01-15 03:18:00.00,31.5,46.1,474.1
2025-01-15 03:19:00.00,31.3,45.7,493.6
2025-01-15 03:20:00.00,31.5,46.1,516.1
2025-01-15 03:21:00.00,31.4,45.8,520.8
